Review,Review_Score
"The location was great, the value was great, I just wish check-in was smoother. It's a company that manages multiple Airbnbs so your apartment might look a little different than the one in the pictures but same layout. Communication was good; there is a phone number you can call and through email we got quick responses. I would stay here again.",9.0
"The hosts are awesome and have a great space for couples or two people. It's a nice art studio, simple and it's near everything. We didn't have to take a cab or Uber anywhere. We walked through ""The Village"" which is where this is located and we had tons of cafes, bars, restaurants, and shopping options. It's close to everything that a 20-minute walk would take you to downtown Montreal and the Old Port as well.

This was a great place to stay. We kept our car parked in front of it for three days and no one complained. I would definitely stay there again.",9.0
"Anastasia was an excellent host, very easy to communicate with when making the reservation and flexible to meet up with us on our own schedule. The listing was exactly as described, and we love the neighborhood (Plateau). The bed is a futon which I didn't notice initially, but it was comfortable either way. We would definitely like to stay here again. Thank you so much!",9.0
"The studio is on a quiet street in a vibrant neighborhood, with great cafes and restaurants nearby. Anastasia's brother let us in. Everything was as described. It was really lovely, cozy, sparkling clean, and spacious. We would definitely stay here again!",9.0
"We had a very nice experience here and would definitely return. Valentin was warm and welcoming. The place was very clean and well-decorated. The neighborhood is very close to many spots in Montreal! Overall, we are very happy with our stay! Thank you!",9.0
The host cancelled this reservation 2 days before arrival. This is an automated message.,9.0
"This is a bright, beautiful studio space in a great location. Close to restaurants, shops, cafes, and the mountain.  The kitchen is well-stocked if you plan on eating in. It's clean and artistically decorated. The host was welcoming and flexible with check-in and check-out. I love this apartment and would stay there again.",9.0
"Anastasia was very kind and welcoming. Her studio is well decorated as shown in the photos. An excellent base for a couple who want to discover Montreal. Close to the metro, you can explore nearby restaurants or take a few stops to visit the rest of the city. I recommend it.",9.0
"The studio is located in a great location, a quiet neighborhood. A short walk to the metro station, shops, and restaurants. Everything was as described. The hosts were warm and welcoming. I would definitely stay here again!",9.0
Anna is a wonderful host. The property is fully equipped and in a great location. We just felt a little uncomfortable on the sofa bed at night.,9.0
"Ana was a good host. The apartment was clean. 
The bed was too small, but there was an air mattress as an alternative. 
It would be nice if there were some curtains to darken the room at night.",9.0
"This was a beautiful, bright space in a great location!",9.0
"Anastasia was accommodating when it came to our arrival -- we were later than expected, and had experienced cellphone issues when entering Canada, and she was willing to delay her plans for the evening until we arrived soundly. The place was minimal in the best of ways: clean, bright, well-equipped (except for not featuring an actual bed with mattress-- although that should come as no surprise, assuming you actually *read* the listing details), and we found the shower to be more than satisfactory.",9.0
"Ana was a wonderful host! Everything was as shown in the pictures/description. The apartment is perfectly located, allowing us to explore the city on foot without any transportation worries!",9.0
"Parfait little pied-à-terre very well located in the heart of Montreal. 

The studio is spacious, bright and tastefully furnished with a futon that comfortably fits one person, probably a bit too small for a couple. 

The place was ideal for a weekend of creative meetings and projects... the kind of awesome place where I'd see myself living full-time. Bonus points for the excellent Led Zeppelin album on the library: )

Although very lively, the neighborhood is surprisingly quiet considering its central location (two steps from Mont-Royal/St-Denis). The place is sufficiently soundproofed to allow a comfortable night's sleep, but the large windows in front will likely wake you up early once the sun rises. 

Ana is a charming, welcoming and easy-to-reach host who offers an amazing place where I wouldn't hesitate to return for future trips to Montreal!",9.0
"I'm glad I stayed at this apartment during my vacation in Montreal. Anastasia was a very gracious host. She gave me plenty of tips about where to go and what to do, and she was very good about responding to my questions. The neighborhood is a very unique one, close to bars and restaurants and full of life. Anastasia was also very accommodating with my rather early check-out time.",9.0
"Everything was very pleasant, with great communication and a nice apartment in the middle of the plateau. The bed was a bit small, but the place was very nice and clean. I would definitely come back!",9.0
"Great location. The apartment is really nice and clean.
5-minute walk to all services, metro, and 10 minutes from Parc du Mont Royal.
Anastasia was very helpful and available even with a late arrival on Friday night.
Highly recommend this place!


(Website hidden by Airbnb)",9.0
"Ana's space was great! A perfect location and size. It can be a little noisy at times as it's on street level and the bed is a futon, so it's good if you're planning on spending most of your time exploring.",9.0
"Anastasia and Nikolai were very communicative, generous, and welcoming hosts. The studio is clean and modern, cozy yet spacious.",9.0
"Ana and Nicolai were so easy to communicate with! It was a pleasure to stay with them. Love the layout, and it's in a prime location. Would definitely stay with them again. Note: the bed is a futon. Enjoy!",9.0
Warm and welcoming. Loved the place,9.0
"The studio is as described, bright, spacious and airy. The quiet street and the metro nearby make it an ideal location to visit Montreal. Numerous restaurants and shops facilitate your quick integration. Ana has been available and accommodating, especially with international flight schedules that are sometimes unpredictable... An excellent place from all points of view.",9.0
"Great place, central, and Anastasia is super accommodating.",9.0
The host cancelled this reservation 3 days before arrival. This is an automated message.,9.0
"Great location is awesome and bagels at Bagel Etc., which is nearby, are phenomenal.",9.0
Great place but the bed was a bit uncomfortable,9.0
"My second time at Anastasia's location, and what a nice stay it was again! 

Ana is a very nice and accommodating host and a very sweet person.

The studio is very well located, clean, charming, and, if you don't mind sleeping on a futon (I don't, it's actually comfortable enough), it is a very nice place to stay if you want to spend time in Montreal.",9.0
"The studio was amazing! It was super clean during our stay, had everything we needed, and was in a fantastic location. Just a stones throw away from Rue Saint-Denis and cool coffee shops, bars, and restaurants.",9.0
"I really like the place, the location and interior were absolutely perfect, and the host was also incredibly nice. I would really recommend the place, definitely worth it, and I would definitely like to go back!",9.0
Very nice location and you are able to walk everywhere on foot!,9.0
"A very cute apartment located on street level in the heart of Plateau Mont Royal. The place was very clean and is a nice place to stay during a quick trip. The bathroom is great and everything is very close. 

Note that the bed is a futon, so it's better for one person than two! Also the kitchen is not equipped with items for cooking, so it's better if you are planning on eating out (which you should in Montreal).",9.0
"Drop dead gorgeous space! Very restful and inspiring, too! I feel so fortunate to have spent a wonderful long weekend at the Art Studio! Highly recommend and would love to visit again!",9.0
"Translation: I am really looking for a place to stay for business trips, especially with the time difference.",9.0
"Great spot, right in the heart of the Plateau, a charming neighborhood that feels like Paris. Plus, you're only a block away from the Metro stop, with easy access to all of Montreal's major attractions.

Ana's place was clean, central, and nicely furnished.",9.0
"My accommodation is perfect for discovering Montreal. I was there on business trips, the proximity of public transport and restaurants was good, but it's quite bright (even at night) and because it's right next to the street, it was a little noisy. It wasn't unbearable, but if you have light sleep, it's better to bring a sleep mask and earplugs. 

Anastasia was very available and flexible, and responded quickly to my questions via text messages. An ideal host! The accommodation is very modern and I really enjoyed my stay.",9.0
"Anastasia's place was absolutely perfect for our trip to Montreal. The location in the Plateau could not have been better--just a block and a half from St. Denis and a short walk from Av. Mount-Royal. The studio is so thoughtfully set up and designed, and Ana's style is super fun and inspiring.  The futon bed was perfectly comfortable. And on a warm night the breeze from the window above the bed was great. I would stay here again in a heartbeat!",9.0
A+ Location. Definitely staying here in the future,9.0
We loved Anastasia's stylish apartment in the gorgeous Plateau area and would have happily stayed there forever. Anastasia was extremely accommodating and very helpful throughout our stay. Thank you so much!,9.0
"The apartment was beautiful and in a great location! Anastasia was very friendly and answered all of my questions promptly. I really enjoyed my stay.

Just a heads up that, as other reviewers mentioned, the bed/futon is quite hard, although Anastasia has put a mattress pad down. It's fine for a short stay but you may want to consider bringing memory foam if you're staying longer.",9.0
"Studio perfectly located, quiet: in the heart of Mount Royal Plateau, which we loved and two minutes from the metro that takes you to Vieux Port.

The studio is comfortable, only a small drawback: the complete absence of blinds in front of the large bay windows very bright... nice during the day but sunrise guaranteed!",9.0
"Anastasia's place is in a superb location, close to the Metro and with many restaurants and cafes nearby. She is very responsive and accommodating as a host.",9.0
"Really cool little studio apartment in a fantastic location for accessing the Plateau and Mile End. Only a block away from the Metro. We found the futon to be very comfortable, but travelers looking for a proper bed might not. Would definitely stay here again.",9.0
"This place was cute and definitely an art studio. It's in a great part of the city! Anastasia said it might get a little loud at night due to the location, but we had no problems. Anastasia was very thorough with checkout procedures and helpful with any questions we had about the area. We thought the bed was very comfortable and had everything we needed. There is a nice radio that we used every day and kitchen items for cooking. Would recommend!",9.0
Anastasia's studio was bright and cozy. It is in an awesome location and close to lots of great bars and restaurants. I would stay here again next time I'm in Montreal. Thank you! :),9.0
It's basically okay.,9.0
"Full of character and centrally located, Ana was extremely responsive, which was particularly important as my flight was delayed. Thank you!",9.0
"Delightful apartment! The area it's located in overlooks the Plateau and, if desired, you can always stay in the neighborhood to eat or drink something. Anastasia, the reference person, was precise and available. If you have a car, you are practically 10 minutes away from anywhere indicated on a Lonely Planet guide to Montreal. I highly recommend it to everyone.",9.0
Great stay! The decor and level of cleanliness make it feel like a boutique hotel. Communication and coordination were very easy. Will definitely stay again :),9.0
Great place! Loved it! Will stay again!,9.0
"Wonderful little studio in a very convenient area - super close to the metro and lots of stores and restaurants nearby. The cleanliness, natural light, and decor make for a relaxing and inspiring atmosphere. It's street level so you often hear people or cars coming by, and there's light from the street lamps at night, but none of that stopped me from having the best sleep I've had in ages (that bed is really comfy!). Anastasia is a great host - very friendly and communicative, and I'd love to stay here again!",9.0
"Very cool open-plan apartment in a trendy neighborhood, with a comfy bed and within walking distance of restaurants and bars. The subway is a couple of blocks away. Check-in was super easy, I'd definitely stay here again.",9.0
Awesome apartment in a fantastic location. The apartment is exactly as it appears in the photos. We felt right at home!  We wish we had stayed longer.,9.0
I really enjoyed my stay. The loft is beautiful and located in a great area. Anastasia was an excellent host and was very communicative and understanding when I had issues with my phone. I would definitely stay here again.,9.0
"Amazing place to stay! Extremely clean and the neighborhood is really nice, couldn't have picked a better place to stay.",9.0
"Anastasia's place was stylish and located in the perfect neighborhood for exploring Montreal. We were able to walk everywhere on foot, and there were Metro stations right nearby as well. We would definitely recommend this place for any travelers looking to discover the city while living in an authentic local neighborhood! Thanks again!",9.0
Great place in a great location.,9.0
Great place to stay in Montreal.,9.0
"Beautiful apartment well located near everything, beautifully decorated and bright. Parking is more or less obvious. Kitchen equipped with basic appliances. We found it perfect for our short stay in Montreal!",9.0
"Fantastic location in the heart of the Plateau. A clean, bright, and comfortable studio with a futon bed. Easy access and excellent communication from a charming host. There is some noise from evening traffic on Fridays and Saturdays due to the great location.",9.0
"Magnificent little apartment, well-equipped and very clean.  Truly in a great location. Communication with Anastasia was very easy. I will definitely go back!",9.0
The location is great... the apartment is comfortable and clean... I would definitely recommend staying here and would definitely stay here again! Anastasia is a wonderful host and was very quick to respond to messages.,9.0
"My stay at Anastasia's place was absolutely wonderful. I enjoyed the spacious studio which is very centrally located - a short walk to Mount Royal and a block from the very frequent Montreal subway. Anastasia was very responsive and helpful throughout, and I would definitely recommend friends to stay at her place as well.",9.0
"I had a lovely time at Anastasia's ultra-hip, yet comfortable apartment in the Plateau, one of Montreal's best neighborhoods. The space is beautiful with lots of natural light and is very spacious. So close to the Metro (a 3-minute walk) it was perfect for my short stay. Big beautiful windows let in lots of light, so bring a sleep mask if you're used to sleeping in total darkness. One of the best designed places I've stayed thus far - a pleasure to spend time in. Anastasia was very responsive and easily reachable. Want to feel like a real Montrealer? Stay at Anastasia's!",9.0
Anastasia's place was very fun and hip! It's in a great location and you can walk to almost anything. My friend and I had a great weekend stay.,9.0
"I had a great stay at Anastasia's lovely, bright, and open apartment. It's new, uber-clean, and tastefully decorated. The front windows are all opaque, so they may not be the best place for anyone who needs to sleep with blackout blinds (I personally really liked the light :) ). Would definitely recommend.",9.0
The studio was clean and in a fantastic location for exploring the restaurants and shops on the plateau. We had a wonderful stay and would definitely stay here again.,9.0
"Anastasia's apartment is both clean and comfortable, and it's also conveniently located near many excellent shops and restaurants. It's just a short walk from the metro station as well. Anastasia was easy to reach via text and responded quickly. She loved staying there.",9.0
"The flat is very tastefully decorated, and is in an excellent location. Anastasia is flexible and communicates very, very clearly, promptly and fully. This made getting in and out very stress-free. Thank you and I would highly recommend your place in the future.",9.0
"This studio was exactly what I needed for a long weekend in Montreal. The space is clean and stylish while still being warm and hospitable. The large frosted street-level windows were lovely light and definitely added a cool factor.  I can see how large street-level windows might not be for everyone - but I really liked them. The proximity to the metro was very convenient, but not always necessary as there is so much to see and do within close walking distance of the apartment. 

Anastasia was very responsive and a great host.",9.0
"Excellent location for quick access to the metro and enjoying the cultural life of Plateau. I was amazed by the spacious and stylish design of this apartment. Perfect for a couple or solo traveler who needs a base. Only downside, the large windows that let in light from night lights and daytime light. In my case it didn't cause any problems but I know many travelers would have had their sleep disrupted by this detail.",9.0
Super apartment located in the heart of a vibrant neighborhood. The welcome and communication with Anastasia was perfect. Great choice!,9.0
Anatasia was fantastic and quick to respond to any questions I had!,9.0
Loved staying in Anastasia's studio! It was super cozy and perfect for a solo traveler like me. There was a small convenience store right at the corner and tons of shops and restaurants that are a short walking distance away. Communication was easy and I didn’t have any issues with parking on the street for the two days I was there! Would definitely recommend!,9.0
"Anastasia's place looked like the photos: clean, stylish, and homely. It is located right in the middle of one of Montreal's best neighborhoods. Anastasia was very quick to respond to any questions and was extremely helpful. I would definitely book her place again!",9.0
"Cool place! Stylish art studio, good size for 1-2 people. Host very easy to reach and accommodating, would stay again!",9.0
"Anastasia's place is an incredibly stylish and unique getaway located within walking distance of several great bars, restaurants, cafes, and stores. The space is open and welcoming with large opaque windows and plenty of natural light. Anastasia is easy to reach and responds very quickly if you have any questions or need recommendations. While it gets freezing outside, the place stays nice and warm throughout each room, which was a big plus for us, non-Montreal natives. There are plenty of kitchen supplies and utensils, but they can be hard to find as the home has a very ""lived-in"" feel and layout. Also, there is no TV, which wasn't an issue, but it should be mentioned (luckily there was a speaker with an aux to play some music). The shower can be a little tricky to get the right temperature and the shower door doesn't close fully (I wasn't kidding when I said the space is ""open""). But, all of these minor details aside, this space is unlike any other Airbnb or hotel you could find and it is absolutely worth staying in.",9.0
"Cute, quiet space close to amenities and the metro.",9.0
Anastasia was very sweet and kind! Her place was very clean and it was at a very convenient location!,9.0
"Great location, close to many amenities and very clean! It was a great place to stay for the weekend.",9.0
"Anastasia's studio is ideally located on the plateau, a 3-minute walk from Mont-Royal metro station and all shops. The decor is stylish and very nice. It is very clean, well equipped, very bright (don't forget your mask to sleep as there are no curtains or blinds), very pleasant, ideal for 1 or 2 people. Anastasia is a very pleasant host, very responsive and very accommodating. She always finds a solution. I will definitely return to it during my next stay in Montreal and I highly recommend it.",9.0
Very cute place to stay in Montreal,9.0
"Anastasia's studio was an absolute pleasure to stay in. The neighborhood was an excellent central location in Le Plateau, with tons of retail shops, cafes, bars and restaurants to explore. The apartment was immaculate, and the bed much more comfortable than expected!

Anastasia was extremely communicative, providing quick and clear instructions for entry and check-out. I will be sure to see if this studio is available if I ever find myself back in Montreal!",9.0
"Anastasia's studio was perfect for our stay in Montreal. Only a short walk from the Mont-Royal subway stop, which takes you right downtown, the studio is conveniently located in the Plateau, with short walks to some of the city's best neighborhoods and streets, like Mile End, Laurier-Est and Boul St Laurent. Anastasia was quick to communicate with us, and we appreciated her flexible check-out times which worked so well with our flights. Just a note to future guests that the bed is a futon with a mattress pad, which we weren't expecting. It was a little small for my boyfriend and I and one side had a bit of a bump where the futon folded down which wasn't particularly comfortable to sleep on. That, and the fact that there were no coverings on the large windows (as indicated in the photos) would make it a little difficult for a sensitive sleeper, so I would recommend bringing a sleeping mask if the light at night bothers you as this is an open concept space and everything (aside from the bathroom, which was great) is in one space. That was the one thing that was a little misleading about the studio, but otherwise, it was a great space to chill out in after adventuring around the city all day. Thanks for having us Anastasia!",9.0
Great location - Easy check-in/check-out - Good communication,9.0
Fantastic place in a great location! Easy access to the metro and just about everything else in Montreal.,9.0
"Beautiful little space - charming decor and really clean. Everything was at your doorstep. It also felt very safe, but for lighter sleepers it might be advisable to bring earplugs and a dark mask.",9.0
"Anastasia's place is the perfect getaway for a quick trip to Montreal. It shines with warmth and intimate details that really make the place feel like home. She was an extremely communicative host, check-in and check-out were seamless. 

Thank you, Anastasia.",9.0
"A fantastic little studio in a very convenient location. A lovely relaxing space to chill and work. 
Light sleepers will benefit from earplugs and an eye mask.",9.0
"Anastasia's Studio is truly very beautiful and well-located on the Plateau, close to all amenities. It was really very easy to communicate with Anastasia, she was always present if needed. I highly recommend this apartment!",9.0
Everything was perfect! Loved the space.,9.0
"Anastasia's apartment is lovely! It's very stylish and in an ideal location - close to many restaurants and cafes. The only complaint we had was the bed - the bed is a futon and not a mattress, so it wasn't very comfortable to sleep on.",9.0
"The apartment was really stylish, incredibly convenient, and located in a really fun area. It would be a great place to stay for one or two people maximum. I had a wonderful time there and definitely recommend it!",9.0
"Anastasia's place was exactly as pictured! I really enjoyed the openness of it, and its very convenient location. She was a super great host, incredibly easy check-in, and I would definitely want to stay again.",9.0
"The apartment is great and in an amazing location. The only ""problem"" was that the bed was a futon, so it wasn't as comfortable. However, if you like to sleep in very dark rooms, this might not be the place for you as it doesn't have curtains. That didn't bother me at all. Anastasia was very nice, accommodating, and responsive. I would definitely stay there again.",9.0
The host cancelled this reservation 15 days before arrival. This is an automated message.,9.0
The host cancelled this reservation 9 days before arrival. This is an automated message.,9.0
"A nice, street-level studio apartment that is well-maintained and in a great location to walk to St. Denis, parks, and more! Nice, double-lock entryway right on the street. 

Note: This home is *genuine* Airbnb! Some Airbnb properties are permanent investments--the owner rents their property full time. This is not the case here-- Anastasia's home is clearly a part-time art studio and home, which makes it personal. The home is astonishingly clean and well maintained! But tourists who expect a sterile, empty hotel-room experience should look elsewhere. Also note that window treatments do not allow you to ""black-out"" the space, so if you need total dark to sleep you should look elsewhere. 

Otherwise, come and enjoy a classy, stylish little home! Great, instant communication from the host. Wonderful Indian restaurant and playground one block south. Easy walk to Chocolates de Chloe, Fruiterie  Plateau, Mamie Clafoutis, Park La Fontaine, and other Montreal favorites. Go get hibiscus ice cream at Cremerie Meu Meu! Very close to Mont-Royal metro stop for a quick ride to Old Port, Museums, etc.",9.0
"Easy communication with Anastasia to get into the apartment, and the neighborhood is nice.",9.0
Functional apartment in a very well-located super neighborhood. Ideal for discovering the city,9.0
"Nice, simple and clean place, with a great location and access to local sights and public transit.",9.0
"I stayed at Anastasia's lovely art studio for two nights while visiting friends. The location is BRILLIANT: so close to the metro, and so many great places to eat and drink. The apartment, as expected, is a studio space on the ground floor with frosted glass rather than curtains. Everything is beautifully done but, as other reviewers suggest, an eye mask is definitely recommended!",9.0
Unique studio in the heart of a cool neighborhood. Anastasia was a great communicator/host and I truly enjoyed my stay. Would book again.,9.0
"Anastasia's place was the absolute best choice we could have made for a place to stay in Montreal! It was spotless, beautifully decorated, and had everything we needed and more! The neighborhood was walkable, and close to transit. Check-in and check-out was so easy and Anastasia was great with communication! We truly enjoyed our stay and would definitely choose to stay here next time!",9.0
Anastasia is a very good host. Communication was easy.,9.0
"Super location in one of Montreal's most beautiful neighborhoods. The loft is equipped with basic amenities but very stylish. The futon bed is best for one person. I would go back if I was on vacation, but not for business travel. The street can be quite noisy at times due to tourists walking by.",9.0
"Great flat in a great location (very close to Subway station Mont Royal). Anastasia was nice, precise and very helpful. The only (very small) negative point was that there are no curtains on the big windows, so bring your sleeping mask. Other than that, perfect! Would recommend 100% to anyone visiting Montreal.",9.0
"This is a very ""hip"" studio in a very trendy part of town. It is spacious and very clean. Like other reviewers, the street noise (voices, cars, late night revellers) are very loud, so it might not be the place for you if you aren’t a sound sleeper.  The big windows also let in lots of light, so a sleep mask or an early start might be necessary. We also had a difficult time finding parking (came in on a Friday). The street signs were confusing (in French), but once we found one it was free and good for the whole weekend!! It’s a very lovely spot, but depending on your needs and lifestyle (e.g., you're an old insomniac like me), it might not be a great fit.",9.0
We recommend this studio for its location and new condition. Anastasia is truly very available and responsive. We had a fantastic stay in this studio.,9.0
"Anastasia has a beautiful apartment! It is very comfortable, clean, and perfectly located. Moreover, she was very attentive and responded quickly to my questions and requests. I highly recommend this apartment without any doubt!",9.0
"A very stylish place located in a great neighborhood with great restaurants and shops, all within walking distance from Mont Royal, the old center, and Mile End, another lively neighborhood. Anastasia was very responsive and helpful. If one thing I would say the bed wasn't the most comfortable bed I slept on. Other than that, it was a great place to stay for a long weekend in Montreal.",9.0
"I really enjoyed staying at Anastasia's place. The place was just as pictured and the location is also great for commuting. The place was perfect for me while I could rest and enjoy the city of Montreal. However, it wouldn't be ideal if you are a light sleeper.",9.0
There is some noise nearby that is not conducive to rest.,9.0
"Great location in Montreal, very intimate yet centrally located within the surrounding neighborhoods teeming with life. The stylish interior design also creates a relaxing atmosphere.",9.0
"Anastasia's place could not be in a more perfect location - only about 2 blocks to the metro, in the heart of the plateau's best restaurants. Parking in the area is really tough (outside of Sat & Sun where there is limited street parking in front of the apartment). The apartment was clean and bright and spacious for a studio. Thanks for the great stay! We would stay again next time we are in town!",9.0
Anastasia was very gracious in letting me arrive early. I really love this neighborhood and this studio is a great base to explore from.,9.0
"This was a great place to stay in Montreal, and loved the location as it was easily accessible to the Metro (which takes you to the airport and downtown), close walking distance to St. Denis/awesome coffee shops and shopping, and a very sweet place. Looks exactly as listed in the pictures. I am a light sleeper, but in general had no issues with sleeping as some previous reviews have suggested (there is a fan to help with background noise). Would definitely recommend!",9.0
Terrific location and a really nice space. Easy check-in/check-out so you can focus on enjoying Montreal!,9.0
"Great apartment, great location, very clean. Easy to find and good value, would recommend",9.0
This is my second time at Anastasia's place and it was exactly as I remembered it! Highly recommended to anyone who is looking for a comfortable place to stay near Mont-Royal,9.0
Absolutely perfect location!,9.0
"Clean modern work studio in a great location. The bed is also a folding sofa, but fine. There aren't really any places to lounge other than on the bed, but the space itself is quite comfortable. As others have mentioned, the space can't be made totally dark, but we didn't find that to be an issue. Very convenient location, near Metro.",9.0
"Staying at Anastasia's place makes it different. Great host and great location, 100% recommended to every person visiting Montreal!",9.0
"Anastasia's space worked out very well for my two-night stay. The location is central and the interior was artfully done. I would definitely stay again. She let me keep my bags at the space after checkout, which really helped! Definitely recommend.",9.0
Wonderful stay in this very nice apartment on Mount Royal Plateau. I recommend it.,9.0
"This space was very clean and in a good part of the city. There were very minimal amenities - no tea, coffee, dishes in any of the cupboards (all were left in the dishwasher). We also found it got quite cold and the heating takes a while to kick in. The space is beautiful, check-in was easy, and Anastasia was a good communicator. This place really is a studio and not really designed well to accommodate sleepers. The bed is a somewhat comfortable futon and there is a tonne of light at night through the wall of windows facing a semi-busy street. If the futon was a more comfortable pull-out couch and there were curtains over the windows, this would be a great Airbnb. It suited me fine for 2 nights but I was happy to return to a real bed!",9.0
This location is absolutely wonderful! It is next to a number of boutique shops and the food around there is great. Getting around town is very easy because the location is a 3 minute walk from the metro. Anastasia's place is extraordinarily clean and the studio is decorated very well. Super great value!,9.0
"Anastasia's place is very nice and centrally located. However, a couple of details could be improved: we found the bed to be a little too small for two, and not extremely comfortable. Also, the heating made a noise that was distracting, especially at night when trying to sleep. Perhaps adding some blinds to make it darker for sleeping would also be helpful? Other than that, great place!",9.0
This is a very cool space in a nice area that's fun to walk around in and close enough to other interesting parts of Montreal.,9.0
Great place to stay in the Plateau-Mont-Royal! Very clean and stylish!,9.0
The location is perfect. Close to tons of nice restaurants and public transportation. It's easy to get around everywhere. And the space is quite unique. I really love the plants,9.0
Beautiful place and Anastasia really took great care of me.,9.0
Excellent responsiveness and availability from Anastasia. Everything was perfect.,9.0
"Great location and clean, stylish space.",9.0
"Great communication, beautiful, inspiring space with everything you need in downtown Montreal. Close to restaurants and public transportation. Cannot wait to stay again soon and visit Au Pied du Cochon. (If you haven't been there...go there!)",9.0
"I had a wonderful stay at Anastasia's stylish little place (Website hidden by Airbnb) has endearing personal touches and happy plants! The location is amazing...right near great restaurants and shopping...

Anastasia was always easy to reach, generous and helpful. A true treasure for the price.",9.0
"Perfect location, cozy artistic spot. Very clean, can't wait to stay here again!",9.0
"William was very available, even though he couldn't be present on the day we arrived, he left us everything we needed. The apartment is very functional and very nice. It is very well located, a few minutes from the metro and shops. Ideal for a stay in Montreal! Thank you for everything, William!",10.0
"William was an excellent host throughout the entire experience. He greeted us upon arrival and was easy to contact during our stay. He provided us with some information on public transportation, a list of his favorite spots, and even some great music! The apartment is simple, neat, and clean with plenty of amenities. It's located in a quintessential Montreal neighborhood with manageable parking around the corner. Be sure not to park right in front (Hutchinson), as it's resident-only and we got a parking ticket within 20 minutes because it's permit-parking only. Around the corner, there is pay-by-space parking and some other free spots. We used Uber and our car to get around, but the metro is close and seems very manageable. William is a great resource for anything you may need to know about the area.",10.0
The host cancelled this reservation 3 days before arrival. This is an automated message.,10.0
The host cancelled this reservation the day before arrival. This is an automated message.,10.0
"The apartment was very well equipped with everything you need, and I could contact William for any problems.

Very happy to have been there",10.0
"For short or long stays, I highly recommend this apartment. You feel as though you live like the locals, and it has everything you would need. The bed is comfortable and there's plenty of space for lounging.

It's a short walk to the metro, and easy to car share to. Good option.",10.0
"We had a great experience at William's place. His apartment is steps from a centrally located subway stop (and grocery store - bonus!), yet very quiet and safe. I am a light sleeper and was surprised at how quiet it was (Email hidden by Airbnb) communication was great from the moment I tried to book. There was a glitch on Airbnb's side and William worked with them to correct the problem within a few hours.  I never had to wait long for a response to any of my questions.  I even had a few over the holidays while he was traveling, and he replied quickly! If you're looking for a well-located, tidy, cozy apartment with a comfy bed, stocked kitchen and plenty of room for two, this is your place. I plan to visit Montreal again soon (I hope!) and I would not seek a different spot to stay unless I had to!",10.0
Very clean and quiet place near downtown area. Fantastic for 1-2 people exploring Montreal!,10.0
William is a wonderful host and his home was perfect for our stay. I would highly recommend staying here!,10.0
"Excellent location, next to Notre Dame and the old Montreal. In front of the Palais de Congress. For cold days there is quick access to the RESO that takes you to the Desjardins Center where there's a market. We were as a couple with a baby. The apartment was super equipped. We only missed a sofa for the end of the day.",9.0
"A simple way to get the keys at the welcome desk near the apartment. Alejandro was quick to respond if we had questions. Parking was possible on-site for a reasonable price. The apartment was really clean and bright and had everything from pots to cutting boards... The location is perfect for visiting Old Montreal.

Unfortunately, the bed was a bit hard and shaky; if someone turned around, you could hear the fridge and air conditioning during nighttime. 

Despite these two things, we really enjoyed our stay in Montreal.",9.0
Loved the place and its location. Very close to everything.,9.0
"This place made our stay in Montreal beyond perfect. What a perfect location and such a great experience. 
Highly recommend!",9.0
"Great apartment/suite in a perfect location on the edge of Old Montreal, within walking distance to both downtown, Notre Dame, and all other sights in Old Montreal. There was a Metro stop literally 2-3 minutes away, which was convenient for getting nearly anywhere else in the city. 

The apartment itself was clean, spacious, and comfortable. It looked and felt like a hotel suite (was even in the Embassy Suites building, I believe). 18th floor with a nice view of Mont Royal (could see the cross out of our window). Gym on site and onsite underground parking available (though at an additional charge of $30/day). Laundry in the apartment was an added benefit. 

Alejandro was responsive leading up to the trip and very friendly. It was a bit harder to reach him during our stay, but he works with a company (Corporate Stays) that was reachable during their business hours, and Corporate Stays was able to assist with any of our questions/concerns.

Though the apartment is a bit pricey, I thought the location was excellent and the space was comfortable. Thanks Alejandro and Corporate Stays!",9.0
"Stayed there for a month, perfect location in Old Montreal, close to everything you need, especially the metro station. The place had an hotel feel to it and the view was great (I was on the 20th floor). I had some issues with the WiFi but they gave me a number to call for customer service and the issue was quickly fixed.",9.0
"Managed by a corporate rental company. Key pickup is at another location 7 minutes walk away. They require photo ID for keys. The building is primarily short-term rentals. A 2-minute walk to Notre Dame and the Metro. Great location. The unit was clean. The front door was off its hinges, making it difficult to open and close. Kitchen cabinet hinges were also broken. The bathtub turns into a swimming pool after 2 minutes. No microwave. Wifi did not work. The layout is like a 600 sq ft condo. Great space. Clean appliances, good cable package. King-sized bed. Lots of pillows, very quiet at night. Location, location, location! I would go back and hope the bathtub was unclogged. :)",9.0
"Richard lives next door... It's very convenient for us to be welcomed in this quiet place, we truly feel like we are in the countryside right in the heart of Montreal... 

It is recommended...",10.0
"Excellent experience. The apartment was very clean and even better than the photos. Just two blocks off of Saint Catherine in a perfect location. Richard was a great host, very quick to reply to all of my questions and inquiries. Will definitely re-book. Thanks again.",10.0
"Richard is an extraordinary host, without a doubt our best Airbnb experience. We only have one regret, not having been able to enjoy it longer in his beautiful location and incomparable hospitality. His house is located on a charming little street, spacious for a couple and beautifully decorated. We highly recommend it!",10.0
A memorable night in this little piece of paradise amidst the city. We almost forgot about it!,10.0
